explanations,datasets,attributed_fns,methods,reversed,Value
integrated_gradients,any,logit,baseline,original,"[ -5.825247   -8.301913  -17.594666  -13.628822  -16.711237  -19.542934
 -12.882012   -7.606518  -19.39738   -11.167156  -11.778505   -2.944521
   4.82384    -7.849138   -4.3926907  30.519022  123.3495   ]"
integrated_gradients,any,logit,baseline,original,"[-1.5520224e+01 -5.0270528e-02 -1.0485377e+01 -1.3000401e+01
 -1.3994908e+00 -2.7044867e+01 -8.8624744e+00 -2.7783396e+01
 -2.3570364e+01 -2.3899876e+01 -2.1545946e+01  2.8258434e+01
  3.3093224e+01  1.6157808e+02]"
integrated_gradients,any,logit,baseline,original,[  4.7505593 -13.50998   -17.66686    -4.080871   -1.0537782  53.14813  ]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[-2.7382832 -3.6723375 -0.8438177 21.042463 ]
integrated_gradients,any,logit,baseline,original,[-6.143341  -1.886574  -3.5275986 -2.3762062 -0.9924542 32.33338  ]
integrated_gradients,any,logit,baseline,original,[ 10.626607 -19.827206 -20.622808 -26.132433]
integrated_gradients,any,logit,baseline,original,[-3.723626  -1.3264581  3.023346  23.156548 ]
integrated_gradients,any,logit,baseline,original,[ -3.0042045 -25.309734  -13.233978   76.52753  ]
integrated_gradients,any,logit,baseline,original,[ -5.2015166 -17.282393   -7.0541406   0.6526102]
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,[-2.7382832 -3.6723375 -0.8438177 21.042463 ]
integrated_gradients,any,logit,baseline,original,"[-13.65678    -6.644912   -7.911131   -7.6924825  -4.736377    5.6960516
   4.50644    41.05953  ]"
integrated_gradients,any,logit,baseline,original,[-0.11128807 -3.7415576   5.1809897   5.629383  ]
integrated_gradients,any,logit,baseline,original,[-14.237371    1.9223101  -3.342224   46.295715 ]
integrated_gradients,any,logit,baseline,original,[-4.5643115 -5.702459  -5.7036414 13.427508 ]
integrated_gradients,any,logit,baseline,original,[-16.317839 -29.906012 -21.533829  86.48887 ]
integrated_gradients,any,logit,baseline,original,"[-15.211502   -4.071829  -11.831912  -10.73789     0.9273205   1.754397
   1.87074    39.224163 ]"
integrated_gradients,any,logit,baseline,original,[ -2.1979954  -9.739037  -33.246586    3.3057985  70.63917  ]
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,[ 25.029686  10.237818   5.562495 -21.172487]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,"[-1.0024449  -7.7861233  -4.3445044  -3.6468568  -1.1892828   0.8654738
 -0.07159592  0.11159095 18.301378  ]"
integrated_gradients,any,logit,baseline,original,[ 12.616091 -20.908339 -10.617937 -11.818582]
integrated_gradients,any,logit,baseline,original,"[ 4.0030256e-01 -5.8472519e+00 -8.6516037e+00 -6.2666783e+00
 -1.2414897e+01 -2.1919409e+01 -7.5368881e-03  6.1590252e+01]"
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,[-18.80001  -24.064964 -13.899719  63.89542 ]
integrated_gradients,any,logit,baseline,original,"[  1.3350985  -3.6556292 -29.20742   -27.559574  -13.456191  -16.611048
  92.765335 ]"
integrated_gradients,any,logit,baseline,original,[-4.5643115 -5.702459  -5.7036414 13.427508 ]
integrated_gradients,any,logit,baseline,original,"[-19.558134   -7.56508   -10.502369   -6.5508566  -1.1456453  -2.5860677
  10.405118   34.05402  ]"
integrated_gradients,any,logit,baseline,original,[ -2.2498455   -1.5534581   -6.7027645   -0.46232724 -17.538681  ]
integrated_gradients,any,logit,baseline,original,"[-12.6272335 -16.210108  -26.198376  -35.16867   -37.55215   -24.400972
 -37.320858  -13.348821   35.2079    190.22266  ]"
integrated_gradients,any,logit,baseline,original,"[ -1.5528871 -22.778316  -28.297386  -24.032661  -16.551725  -10.471277
  -8.280043    2.2505634  -8.115853    7.966966  115.70436  ]"
integrated_gradients,any,logit,baseline,original,"[-10.506018    -5.9476843  -11.172735    -0.53895396 -13.712711
 -21.900484    -3.4822788   -5.7422886    2.134439    -6.9468174
 -37.511063   -22.82429     12.402222   106.317505  ]"
integrated_gradients,any,logit,baseline,original,"[-36.936882    -4.2468715  -13.898949    -7.5772796  -19.727562
  -5.1678724  -14.876558   -14.048546    -2.3136382    0.36879903
  -9.015148    -6.48231    -12.145325    -2.6788406   40.586895
  86.970924  ]"
integrated_gradients,any,logit,baseline,original,[-12.85205   -9.49039   -3.307597 -22.55126   36.4123  ]
integrated_gradients,any,logit,baseline,original,[-8.024788  -3.3357286 10.009537  26.654701 ]
integrated_gradients,any,logit,baseline,original,"[ -0.9914204  -8.967139   -7.247654  -11.160531   -5.2346506  -1.335045
  46.431915 ]"
integrated_gradients,any,logit,baseline,original,[-3.723626  -1.3264581  3.023346  23.156548 ]
integrated_gradients,any,logit,baseline,original,[-3.723626  -1.3264581  3.023346  23.156548 ]
integrated_gradients,any,logit,baseline,original,[ -1.3706439 -21.611734   -7.858663  -11.147219   39.095722 ]
integrated_gradients,any,logit,baseline,original,[-3.723626  -1.3264581  3.023346  23.156548 ]
integrated_gradients,any,logit,baseline,original,"[-13.131994    -9.556379   -17.725924   -15.401824   -36.410244
 -24.681847    -0.41772616  12.066787   109.83474   ]"
integrated_gradients,any,logit,baseline,original,[-15.507145 -43.4584   -40.434856  69.67106 ]
integrated_gradients,any,logit,baseline,original,"[-10.259828  -15.724519  -12.879162  -18.76284    -6.2040567   7.514086
 100.40021  ]"
integrated_gradients,any,logit,baseline,original,[-0.7228653   0.30293784 -4.374269   -3.7610722  19.09779   ]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,"[-47.44276    -3.6683805  -9.111166   -9.004482  -17.798       2.480505
   9.934435   12.769782  115.35437  ]"
integrated_gradients,any,logit,baseline,original,"[ -1.3586665  -2.4327264 -10.255932   -9.335522  -13.233516   -1.6517571
 -10.065502   46.64047  ]"
integrated_gradients,any,logit,baseline,original,[-4.5643115 -5.702459  -5.7036414 13.427508 ]
integrated_gradients,any,logit,baseline,original,"[ 68.13197     4.1262627  19.412678   29.879807   -5.093608   25.350067
  19.00502   -12.223591   15.689218   14.485361   -1.3285432  -4.809387
 -54.852085    9.763547  -21.063135   -9.067136    7.2732997  -3.2800364
  33.28734     3.6917467 -74.47068   -58.836113 ]"
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[-4.5643115 -5.702459  -5.7036414 13.427508 ]
integrated_gradients,any,logit,baseline,original,"[ -0.8975322 -14.411076  -11.3655    -16.085255  -18.416122  -19.818521
 -12.757966  -33.439163  -17.825413  -25.87644    -1.4856788  25.68335
 153.84854  ]"
integrated_gradients,any,logit,baseline,original,[-4.5643115 -5.702459  -5.7036414 13.427508 ]
integrated_gradients,any,logit,baseline,original,"[-11.760813  -10.507007   -8.711071   -9.279162   -9.814414   -5.298086
   1.7756728  55.364536 ]"
integrated_gradients,any,logit,baseline,original,"[-10.756084   -2.775579  -15.271295  -19.140373  -20.931469  -25.096205
 -16.933739   -8.298092  -24.938526  -16.93108   -13.972476   -3.1134868
 -15.701695   -3.64004    81.13173   124.11556  ]"
integrated_gradients,any,logit,baseline,original,[-13.629234 -12.47479  -24.733448  -8.038064 -41.241   ]
integrated_gradients,any,logit,baseline,original,[  1.7691498  -5.556381  -13.772103    1.9055767]
integrated_gradients,any,logit,baseline,original,"[  6.4263597  -5.0869436  -3.8299685  -6.643375   -9.579239  -21.44281
 -13.544286   -9.137086  -12.759768   -9.631795  -12.685942   -7.8646483
  -9.886304  -14.450316   -3.3140676 -12.219001   -0.9634447  -1.0064219
   2.968929  -11.742274   -4.5103836  -2.4130795   4.7036624  32.125378
  18.267012  157.2174   ]"
integrated_gradients,any,logit,baseline,original,[  4.7365985 -20.703989  -15.114395   73.67693  ]
integrated_gradients,any,logit,baseline,original,[ -5.798005  -14.99871    -4.7895894  45.530823 ]
integrated_gradients,any,logit,baseline,original,"[ -1.7346349 -11.423749   -1.7440163 -13.478742  -10.999962  -12.024582
  39.06202  ]"
integrated_gradients,any,logit,baseline,original,[-27.83436    -7.934855    4.0851283 216.4333   ]
integrated_gradients,any,logit,baseline,original,"[-22.30312    -6.7306237  -9.009555   -5.573844   -3.2882528 -24.503946
   2.2647533   4.39589    -1.6051679  14.346512   81.32536  ]"
integrated_gradients,any,logit,baseline,original,[-12.262781  35.95327   49.48648   86.975204  39.74806 ]
integrated_gradients,any,logit,baseline,original,[ -2.0816557  -9.343778  -10.371166   -4.5300713  21.44023  ]
integrated_gradients,any,logit,baseline,original,"[ -5.889095   -20.905476   -16.289341   -10.332888    -2.3604147
 -15.411798   -18.12132      2.5340362  -16.12421     -0.69068
   0.37963444  -8.649345    89.52449   ]"
integrated_gradients,any,logit,baseline,original,[ -8.748943 -34.261887 -24.58528  153.39291 ]
integrated_gradients,any,logit,baseline,original,[-14.271159 -15.427452 -18.240295  75.51541 ]
integrated_gradients,any,logit,baseline,original,[-17.34656    -7.0097027  -8.799957   23.37854  ]
integrated_gradients,any,logit,baseline,original,[-20.864605 -13.942655  10.194992  -1.834269]
integrated_gradients,any,logit,baseline,original,[ -9.672441    -4.45533    -10.02311     -0.04389954 -13.147997  ]
integrated_gradients,any,logit,baseline,original,[ -8.68356 -26.23795 -12.62796]
integrated_gradients,any,logit,baseline,original,"[  3.2106156   -1.3880486   -9.068465   -16.304562    -8.985849
 -24.4883     -13.21555     -0.09210348   8.130891    46.077793  ]"
integrated_gradients,any,logit,baseline,original,[ -1.1022058  -1.2683742  -7.1088066 -10.61531   -14.375506   46.465763 ]
integrated_gradients,any,logit,baseline,original,[ 84.55124  -52.25965  -18.862755 -12.302189 142.34354 ]
integrated_gradients,any,logit,baseline,original,"[ -5.0133886  -6.1068664 -15.349095   -8.6671    -14.139666  -11.727312
   1.2073877  81.351265 ]"
integrated_gradients,any,logit,baseline,original,[-0.8027212  -6.6970305  -3.3239708  -5.325369    0.77422386 18.794064  ]
integrated_gradients,any,logit,baseline,original,[-3.723626  -1.3264581  3.023346  23.156548 ]
integrated_gradients,any,logit,baseline,original,"[ -1.7764317 -11.852803  -19.690437  -22.225805  -14.556962  -23.837648
 -12.733639   -9.742667   -9.052774   15.711234  127.81364  ]"
integrated_gradients,any,logit,baseline,original,[ -5.376276 -34.544174 -33.534397 -41.34049  113.339676]
integrated_gradients,any,logit,baseline,original,[-12.70442  -10.851817  11.157597  -6.356825]
integrated_gradients,any,logit,baseline,original,[ -1.7288678 -12.410132   -3.7473812  18.541862 ]
integrated_gradients,any,logit,baseline,original,"[-10.369677    1.6885829  -2.6861138   2.8732657  -3.5105946 -12.613204
  31.67233  ]"
integrated_gradients,any,logit,baseline,original,"[ -6.0218163  -2.654094   -7.867592  -11.856334   -2.0695708  -0.1702234
  -8.238432  -14.239441  -11.056329   47.096325 ]"
integrated_gradients,any,logit,baseline,original,[-9.822366  2.901391 -8.629429 35.87593 ]
integrated_gradients,any,logit,baseline,original,[ -4.84619  -31.89449  -17.41041   54.400043]
integrated_gradients,any,logit,baseline,original,[-3.857057   2.4901533 -5.7771573 91.962715 ]
integrated_gradients,any,logit,baseline,original,[-19.6716     -9.827608  -25.864948   -4.2647057  -1.2223997  99.84819  ]
integrated_gradients,any,logit,baseline,original,"[ -4.131931   -8.547563  -45.43845   -30.135702  -35.37803   -44.49149
   2.7232385  25.135874  181.18663  ]"
integrated_gradients,any,logit,baseline,original,[-11.92718   -8.272111  -9.532376 -21.82108   45.09456 ]
integrated_gradients,any,logit,baseline,original,[ -7.335209    7.1878867 -23.054754  -18.294083  -15.945159   64.77988  ]
integrated_gradients,any,logit,baseline,original,[ -3.6920962  -8.467653   -5.087812   -7.5836673 -24.667711   50.991684 ]
integrated_gradients,any,logit,baseline,original,[-13.437103  -11.355767   -6.6300693 -25.1096     52.71072  ]
integrated_gradients,any,logit,baseline,original,"[ -5.773617  -16.569971  -27.358871  -26.243275  -13.2820215 -11.18084
  -6.7911525 -35.155502  -11.333205  -23.518072   -8.858985   16.062498
 168.73315  ]"
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[ -4.8598566 -15.314786   -6.9229627  -2.1484632  40.595245 ]
integrated_gradients,any,logit,baseline,original,[-5.799189  -5.7872987 -6.886871   4.840711  14.575867 ]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[-6.4070435   7.821885   -2.3013937   0.71736646  9.046588  ]
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,[ 4.8854194 -1.2714536  5.3464327 -3.7372808]
integrated_gradients,any,logit,baseline,original,[ -4.4027996 -28.185163  -27.738985   96.79243  ]
integrated_gradients,any,logit,baseline,original,"[  3.1305928 -17.012959  -24.688025  -24.767502  -17.3395    -20.089603
 -27.752329  -20.728935  -21.960367   11.437659   -7.934733   17.138386
 -24.501562    4.3124237  27.688387  134.11748  ]"
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,[ -9.287968 -18.06096  -14.491466 -25.220823  87.7168  ]
integrated_gradients,any,logit,baseline,original,[ -2.6521115 -10.10228    -9.574617    8.019672   33.58018  ]
integrated_gradients,any,logit,baseline,original,"[-11.642775   -8.377606   -7.7703304  -8.141136   -6.5731573 -10.583152
  -6.9929614  -1.2986113  -3.883554    7.9737167  13.283919   47.76681  ]"
integrated_gradients,any,logit,baseline,original,[12.569021  -2.9898896 11.313307  -8.515007 ]
integrated_gradients,any,logit,baseline,original,"[ -6.9496355   -8.980545   -16.127743   -17.474405   -21.879097
 -14.108688   -14.909957   -12.270491   -11.0744     -10.895201
  -5.498833    -8.18696    -11.83069     -8.3467245  -13.892857
   0.81471825  13.701861     5.3409038  113.70549   ]"
integrated_gradients,any,logit,baseline,original,[ -1.5686502 -14.254852  -19.80741   -14.943468   -1.128058   69.706955 ]
integrated_gradients,any,logit,baseline,original,[-14.271159 -15.427452 -18.240295  75.51541 ]
integrated_gradients,any,logit,baseline,original,[ -7.156865   6.93973  -12.07803  -21.647804  59.666424]
integrated_gradients,any,logit,baseline,original,"[ -6.1486015 -11.066612  -23.803804  -14.816666  -18.07932   -10.014091
 -14.542685  -18.24795   -13.140568  -13.91971   -12.41129     7.71704
   8.639817   43.38591   117.7453   ]"
integrated_gradients,any,logit,baseline,original,"[ -8.217178  -12.068856  -13.500182  -23.071043  -20.964558   -1.5777243
  -2.4269233 -20.97386   -14.656787    6.6481047  18.372692  100.44193  ]"
integrated_gradients,any,logit,baseline,original,"[  1.217355  -22.837803  -27.212612  -39.798134  -26.254362  -17.214577
 -15.490224  -31.688118  -15.307514   -3.4850967 -12.973696   -6.1734824
  -1.8065379  32.145786  193.41864  ]"
integrated_gradients,any,logit,baseline,original,[-4.5643115 -5.702459  -5.7036414 13.427508 ]
integrated_gradients,any,logit,baseline,original,[  8.728395 -14.079059 -17.975763  70.88057 ]
integrated_gradients,any,logit,baseline,original,[-8.007386   -6.307738   -0.06289777 22.994303  ]
integrated_gradients,any,logit,baseline,original,[-3.4007664 -5.8451033  3.4019136 -0.0882625]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,"[-13.602943    2.3654635  -9.9217615 -18.23956    -9.96351   -21.205456
  -0.184003  -11.147872    9.012306   61.78331  ]"
integrated_gradients,any,logit,baseline,original,[-14.194347   -8.912149    7.6303515  23.36809  ]
integrated_gradients,any,logit,baseline,original,[ -6.6311784  -6.9775376 -32.241074   27.608343 ]
integrated_gradients,any,logit,baseline,original,"[  0.51211494  -9.42903     -9.348885   -15.333992   -14.924929
 -17.61165    -17.87386    -20.839075    -9.912872   -22.621664
  -9.44362    -22.225576    -2.6480753  -12.47313     17.6806
  -4.687704    16.549238    19.303028   153.36673   ]"
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[  8.728395 -14.079059 -17.975763  70.88057 ]
integrated_gradients,any,logit,baseline,original,[-4.5643115 -5.702459  -5.7036414 13.427508 ]
integrated_gradients,any,logit,baseline,original,"[-14.803635    -3.0337868  -11.185627    -8.701923   -11.296989
  -9.11708     -9.196351   -17.308714    -6.9545946    0.50412387
 -10.192239    -0.16920969  -6.3246155   14.1268215   79.8001    ]"
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,[ -6.4654145   6.093033  -37.877136 ]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,"[-11.48904    -4.3633027 -11.745485  -14.840137  -11.894173  -14.775685
   7.9411397  62.311413 ]"
integrated_gradients,any,logit,baseline,original,"[ -2.027665 -17.031158 -33.360744 -34.798447 -37.763935  -8.992782
  31.717344 112.901794]"
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,[-21.042076 -13.645016  -4.577571]
integrated_gradients,any,logit,baseline,original,[-16.977846 -30.540842 -17.03031   22.776691]
integrated_gradients,any,logit,baseline,original,[-8.554165   1.3708768 -4.1016827  6.266661  31.821932 ]
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,"[-14.386117   -3.7640653 -19.643179  -19.656536  -11.256653  -27.326817
   3.4166827 -26.347685  -24.699982   10.886777  119.32988  ]"
integrated_gradients,any,logit,baseline,original,"[ -7.6276913  -1.3497049  -9.719456  -22.635181  -15.993067  -10.009822
  -6.7165947 -17.626486   -7.3884025  19.810093   88.47342  ]"
integrated_gradients,any,logit,baseline,original,"[-54.554256  -23.029245   -7.8331285 -17.532524   -1.5046084  -6.25429
 -11.665653    3.807121   -2.270875    2.2223973  -4.034189    9.236836
 -11.330779    2.1017392  51.935204   53.601086 ]"
integrated_gradients,any,logit,baseline,original,[-3.723626  -1.3264581  3.023346  23.156548 ]
integrated_gradients,any,logit,baseline,original,"[ -1.6414052  -5.2456264 -12.622165  -12.510947  -19.146526  -16.479237
 -16.886366  -15.72957   -15.9192295   4.5529656  -2.910189  -15.157047
 -17.973804    1.838816   -8.367813   28.072474  117.64077  ]"
integrated_gradients,any,logit,baseline,original,[-8.692413   2.0901313 -7.2398357 -1.3196715 18.101038  27.353447 ]
integrated_gradients,any,logit,baseline,original,[  8.728395 -14.079059 -17.975763  70.88057 ]
integrated_gradients,any,logit,baseline,original,"[ 14.75576  -23.870045 -19.286482 -28.833656 -30.323938 -35.432026
 -23.71393  -16.281181 -37.465614 -21.991602 -24.068085 -12.361086
  43.04765  -15.373921  32.047737 219.04715 ]"
integrated_gradients,any,logit,baseline,original,"[ -8.300652   -3.4525197 -19.430824  -18.50566   -16.044676  -12.212695
 -14.255206   -5.780936  -16.304525   -8.167849  -26.616085  -15.776094
  19.6262    165.88266  ]"
integrated_gradients,any,logit,baseline,original,[  8.728395 -14.079059 -17.975763  70.88057 ]
integrated_gradients,any,logit,baseline,original,"[-15.792339    -0.98848253 -19.869068   -25.342674   -21.401724
  -5.5855737   15.272514   120.79693   ]"
integrated_gradients,any,logit,baseline,original,"[ -2.0213485  -17.73323    -12.452834    -8.254022   -10.255756
  -7.0104275  -15.022268   -22.9189     -13.811328    -0.49422964
   2.8255405   14.561241    97.03477   ]"
integrated_gradients,any,logit,baseline,original,"[ -9.816248     0.16677928 -30.499899   -23.756758   -13.284441
   6.7857943   88.429375  ]"
integrated_gradients,any,logit,baseline,original,"[ -9.054743  -12.507522  -21.37497    -4.375191   -5.660991  -15.235812
 -24.471079  -23.394514  -17.747564  -29.344862  -23.827389    7.9844484
  22.992716  149.62503  ]"
integrated_gradients,any,logit,baseline,original,[ -2.3414402 -17.93619   -27.980085   -7.597606   71.86975  ]
integrated_gradients,any,logit,baseline,original,"[-40.25894     1.4467202  -5.031533    1.6089841  -3.320221   -0.8379489
   2.0886364   5.089633   23.248749   44.002342 ]"
integrated_gradients,any,logit,baseline,original,"[-12.192884 -10.440679 -16.982237 -16.109896 -14.609273  -8.549807
 -33.66868  -39.218822 -34.955856  -7.726926 -27.175156 -11.529486
  21.32735  222.15161 ]"
integrated_gradients,any,logit,baseline,original,[-10.923173 -10.824794 -14.581303  18.216236]
integrated_gradients,any,logit,baseline,original,[-5.799189  -5.7872987 -6.886871   4.840711  14.575867 ]
integrated_gradients,any,logit,baseline,original,"[ -8.936061    2.645224  -12.890277   -8.569852   -2.7051122  -7.622426
   5.8249507  39.299377 ]"
integrated_gradients,any,logit,baseline,original,[-11.475859   -6.6426315 -12.642044   -3.8671474  11.022606 ]
integrated_gradients,any,logit,baseline,original,"[ 1.4278976  -6.188348   -9.504212   -4.604368   -0.23249948 -4.850248
 10.30237    19.222721  ]"
integrated_gradients,any,logit,baseline,original,"[  3.3134127 -16.758112    3.0669625 -19.822792   -7.764679   -6.105211
  57.834454 ]"
integrated_gradients,any,logit,baseline,original,"[ -6.754776 -21.884386 -16.442953 -18.107841 -19.739677 -13.995842
 -22.101433 -12.415547 -23.094158 -11.234182 -31.004887   9.875719
  54.115845 159.0297  ]"
integrated_gradients,any,logit,baseline,original,"[-10.5723505  -7.223661  -11.286531  -12.345412  -12.230322  -20.015448
 -23.985218  -23.493492  -12.930607  -17.413708   -0.2971338   3.3200886
  -5.5986223  -3.0253034   7.6775165   5.8339777  26.898869   36.65856
 108.14273  ]"
integrated_gradients,any,logit,baseline,original,"[ -2.2598705  -2.6752472 -17.054295   -4.5871005  -2.3960578  -4.6668444
 -12.101864   24.153767 ]"
integrated_gradients,any,logit,baseline,original,[ 25.409737  -13.364962   -3.5964885  13.861216 ]
integrated_gradients,any,logit,baseline,original,"[  6.6440296  -12.63091    -22.86288    -28.045921    -0.31209883
  73.980576  ]"
integrated_gradients,any,logit,baseline,original,"[-19.965057   -5.415513  -16.180014  -17.019196    1.3402386  -3.7547498
 -33.820995  -22.932001   -9.984318   21.08967   148.30872  ]"
integrated_gradients,any,logit,baseline,original,"[ 18.38282    -18.713543   -12.358312   -15.331569    -4.54131
 -21.197384   -17.283524   -10.429162   -11.0924225  -10.751761
  -5.428014   -17.789011    -6.7597604   -2.0339537   -0.71095055
   7.6295586   19.422129    19.520514   108.99612   ]"
integrated_gradients,any,logit,baseline,original,[ -3.1123693 -10.0249195   2.1127381   4.072944 ]
integrated_gradients,any,logit,baseline,original,"[ 5.3917799e+00 -6.0807824e+00 -1.4839735e+01 -8.3051357e+00
  5.2075364e-02  5.7855129e+01]"
integrated_gradients,any,logit,baseline,original,[-4.5643115 -5.702459  -5.7036414 13.427508 ]
integrated_gradients,any,logit,baseline,original,[-19.172234  -18.274092   -3.6470196]
integrated_gradients,any,logit,baseline,original,[ -5.798005  -14.99871    -4.7895894  45.530823 ]
integrated_gradients,any,logit,baseline,original,"[  3.1053967  -9.935401  -10.365529   -6.0125227 -12.955275   -4.189208
  56.181446 ]"
integrated_gradients,any,logit,baseline,original,[ -3.6593776 -12.428682  -16.57358   -14.92417    46.95217  ]
integrated_gradients,any,logit,baseline,original,"[  1.9349709 -14.920269  -21.658081  -15.524647  -14.251119  -13.242132
 -11.398493    9.104288  -18.104198  -12.281263   12.604156   94.977646 ]"
integrated_gradients,any,logit,baseline,original,[-3.723626  -1.3264581  3.023346  23.156548 ]
integrated_gradients,any,logit,baseline,original,[-3.264921   -9.290148   -9.207355   -0.03206086  1.9533756 ]
integrated_gradients,any,logit,baseline,original,[-11.090525  -17.484652   -1.9960591 -18.398472   55.80175  ]
integrated_gradients,any,logit,baseline,original,[-40.14613   -28.27446    10.010786    3.8001385  72.25752  ]
integrated_gradients,any,logit,baseline,original,"[-19.21262   -13.351091   -9.532747   -6.71732   -21.906881   -4.833902
   3.847065   -8.35943    -7.5151687  21.617777   20.66883    46.33728
  -6.0405445]"
integrated_gradients,any,logit,baseline,original,"[ -2.9896023  -7.874176  -11.935191   -9.887453   -6.5803847  -6.5489955
  -1.3327917   0.7270769  42.647938 ]"
integrated_gradients,any,logit,baseline,original,[  0.46466297 -10.0907955   -0.32675806  58.746742  ]
integrated_gradients,any,logit,baseline,original,[-10.533213 -34.73391  -11.901531  51.530807]
integrated_gradients,any,logit,baseline,original,[  0.46466297 -10.0907955   -0.32675806  58.746742  ]
integrated_gradients,any,logit,baseline,original,[  0.6438856   0.5370778 -20.377357  -16.562405   59.487717 ]
integrated_gradients,any,logit,baseline,original,"[ -4.8905716  -5.7559614 -10.363448  -12.32324    -3.9137838 -11.312355
 -11.664071  -18.12413    -5.714604   20.02729    77.83653  ]"
integrated_gradients,any,logit,baseline,original,[-20.52108   -9.853431 -14.044696 -28.334806 103.58052 ]
integrated_gradients,any,logit,baseline,original,"[ -2.8590941  -4.118419   -7.0181007  -5.3443217  -7.357528  -20.649815
  59.297802 ]"
integrated_gradients,any,logit,baseline,original,"[  1.3231804  -4.3141456 -15.649111  -10.612044  -16.440083  -11.621915
  11.832387   60.790253 ]"
integrated_gradients,any,logit,baseline,original,[ -6.6299696  -5.626091  -15.040024  -13.456384   -3.7678273  66.50082  ]
integrated_gradients,any,logit,baseline,original,[ -1.9630779   4.9910164  -1.9577801 -10.036652   23.032661 ]
integrated_gradients,any,logit,baseline,original,"[ -50.109344    25.027397    39.94784     31.350395    30.046684
   36.493282     9.307072    18.383867    22.250238     4.0460625
   25.325712    11.097279   -10.002165     6.3585973   25.647657
   29.104643    49.977135   -36.688347  -190.14583  ]"
integrated_gradients,any,logit,baseline,original,"[-12.089018    -4.8185334  -16.426134   -15.004755   -15.251881
 -14.71619    -18.64311    -20.324375   -10.006316    -0.28925467
  19.95893    134.42252   ]"
integrated_gradients,any,logit,baseline,original,[-2.7382832 -3.6723375 -0.8438177 21.042463 ]
integrated_gradients,any,logit,baseline,original,[  1.8759356  30.44125   -42.42157     5.435586 ]
integrated_gradients,any,logit,baseline,original,[-4.5643115 -5.702459  -5.7036414 13.427508 ]
integrated_gradients,any,logit,baseline,original,[ -5.1957517 -15.799412   -4.1305118  65.57745  ]
integrated_gradients,any,logit,baseline,original,[-12.2214   -18.106121  -9.293081 -22.587727  82.27398 ]
integrated_gradients,any,logit,baseline,original,"[  0.17832291  -2.1918526   -3.6431885  -19.364334   -21.433943
  49.985367  ]"
integrated_gradients,any,logit,baseline,original,"[ -7.586151    -6.963307   -14.983217    -8.346724     0.80388844
 -14.17781     -3.8592353   40.09563   ]"
integrated_gradients,any,logit,baseline,original,"[-43.193275    -0.32275647 -18.693794   -17.489244   -28.311943
  11.730775   -41.541157   -15.886996   -38.066383   -29.291851
  26.616602   110.78622   ]"
integrated_gradients,any,logit,baseline,original,[ 0.51520956  1.3591473   6.9582806  29.180664  ]
integrated_gradients,any,logit,baseline,original,[  4.0767317 -42.316154  -24.244043 ]
integrated_gradients,any,logit,baseline,original,[-0.12082091 -7.700959   -4.258527    2.748554   -1.6865056  14.876671  ]
